117,4,0,0,0,1,0,1,1
118,4,0,0,0,1,1,0,0
119,4,0,0,0,1,1,1,0
120,4,0,0,1,0,0,0,0
121,4,0,0,1,0,0,1,0
122,4,0,0,1,0,0,1,1
123,4,0,0,1,0,1,0,0
124,4,0,0,1,0,1,1,0
125,4,0,0,1,1,0,0,0
126,4,0,0,1,1,0,1,0
127,4,0,1,0,0,0,0,0
128,4,0,1,0,0,0,1,0
129,4,0,1,0,0,0,1,1
130,4,0,1,0,0,1,0,0
131,4,0,1,0,0,1,1,0
132,4,0,1,0,1,0,0,0
133,4,0,1,0,1,0,1,0
134,4,0,1,1,0,0,0,0
135,4,0,1,1,0,0,1,0
136,0,2,0,0,0,0,0,0
137,0,2,0,0,0,0,1,0
138,0,2,0,0,0,1,0,0
139,0,2,0,0,0,1,1,0
140,0,2,0,0,1,0,0,0
141,0,2,0,0,1,0,1,0
142,0,2,0,0,1,1,0,0
143,0,2,0,1,0,0,0,0
144,0,2,0,1,0,0,1,0
145,0,2,0,1,0,1,0,0
146,0,2,0,1,1,0,0,0
147,0,2,1,0,0,0,0,0
148,0,2,1,0,0,0,0,1
149,0,2,1,0,0,0,1,0
150,0,2,1,0,0,0,1,1
151,0,2,1,0,0,1,0,0
152,0,2,1,0,0,1,0,1
153,0,2,1,0,1,0,0,0
154,0,2,1,0,1,0,0,1
155,0,2,1,1,0,0,0,0
156,0,2,1,1,0,0,0,1
157,1,2,0,0,0,0,0,0
158,1,2,0,0,0,0,1,0
159,1,2,0,0,0,1,0,0
160,1,2,0,0,0,1,1,0
161,1,2,0,0,1,0,0,0
162,1,2,0,0,1,0,1,0
163,1,2,0,0,1,1,0,0
164,1,2,0,1,0,0,0,0
165,1,2,0,1,0,0,0,1
166,1,2,0,1,0,0,1,0
167,1,2,0,1,0,0,1,1
168,1,2,0,1,0,1,0,0
169,1,2,0,1,0,1,0,1
170,1,2,0,1,1,0,0,0
171,1,2,0,1,1,0,0,1
172,1,2,1,0,0,0,0,0
173,1,2,1,0,0,0,1,0
174,1,2,1,0,0,1,0,0
175,1,2,1,0,1,0,0,0
176,1,2,1,1,0,0,0,0
177,1,2,1,1,0,0,0,1
178,2,2,0,0,0,0,0,0
179,2,2,0,0,0,0,1,0
180,2,2,0,0,0,1,0,0
181,2,2,0,0,0,1,1,0
182,2,2,0,0,1,0,0,0
183,2,2,0,0,1,0,0,1
184,2,2,0,0,1,0,1,0
185,2,2,0,0,1,0,1,1
186,2,2,0,0,1,1,0,0
187,2,2,0,0,1,1,0,1
188,2,2,0,1,0,0,0,0
189,2,2,0,1,0,0,1,0
190,2,2,0,1,0,1,0,0
191,2,2,0,1,1,0,0,0
192,2,2,0,1,1,0,0,1
193,2,2,1,0,0,0,0,0
194,2,2,1,0,0,0,1,0
195,2,2,1,0,0,1,0,0
196,2,2,1,0,1,0,0,0
197,2,2,1,0,1,0,0,1
198,2,2,1,1,0,0,0,0
199,3,2,0,0,0,0,0,0
200,3,2,0,0,0,0,1,0
201,3,2,0,0,0,1,0,0
202,3,2,0,0,0,1,0,1
203,3,2,0,0,0,1,1,0
204,3,2,0,0,0,1,1,1
205,3,2,0,0,1,0,0,0
206,3,2,0,0,1,0,1,0
207,3,2,0,0,1,1,0,0
208,3,2,0,0,1,1,0,1
209,3,2,0,1,0,0,0,0
210,3,2,0,1,0,0,1,0
211,3,2,0,1,0,1,0,0
212,3,2,0,1,0,1,0,1
213,3,2,0,1,1,0,0,0
214,3,2,1,0,0,0,0,0
215,3,2,1,0,0,0,1,0
216,3,2,1,0,0,1,0,0
217,3,2,1,0,0,1,0,1
218,3,2,1,0,1,0,0,0
219,3,2,1,1,0,0,0,0
220,4,2,0,0,0,0,0,0
221,4,2,0,0,0,0,1,0
222,4,2,0,0,0,0,1,1
223,4,2,0,0,0,1,0,0
224,4,2,0,0,0,1,1,0
225,4,2,0,0,0,1,1,1
226,4,2,0,0,1,0,0,0
227,4,2,0,0,1,0,1,0
228,4,2,0,0,1,0,1,1
229,4,2,0,0,1,1,0,0
230,4,2,0,1,0,0,0,0
231,4,2,0,1,0,0,1,0
232,4,2,0,1,0,0,1,1
233,4,2,0,1,0,1,0,0
234,4,2,0,1,1,0,0,0
235,4,2,1,0,0,0,0,0
236,4,2,1,0,0,0,1,0
237,4,2,1,0,0,0,1,1
238,4,2,1,0,0,1,0,0
239,4,2,1,0,1,0,0,0
240,4,2,1,1,0,0,0,0
241,0,4,0,0,0,0,0,0
242,0,4,0,0,0,0,1,0
243,0,4,0,0,0,1,0,0
244,0,4,0,0,1,0,0,0
245,0,4,0,1,0,0,0,0
246,0,4,1,0,0,0,0,0
247,0,4,1,0,0,0,0,1
248,0,4,1,0,0,0,1,0
249,0,4,1,0,0,1,0,0
250,0,4,1,0,1,0,0,0
251,0,4,1,1,0,0,0,0
252,1,4,0,0,0,0,0,0
253,1,4,0,0,0,0,1,0
254,1,4,0,0,0,1,0,0
255,1,4,0,0,1,0,0,0
256,1,4,0,1,0,0,0,0
257,1,4,0,1,0,0,0,1
258,1,4,0,1,0,0,1,0
259,1,4,0,1,0,1,0,0
260,1,4,0,1,1,0,0,0
261,1,4,1,0,0,0,0,0
262,1,4,1,1,0,0,0,0
263,2,4,0,0,0,0,0,0
264,2,4,0,0,0,0,1,0
265,2,4,0,0,0,1,0,0
266,2,4,0,0,1,0,0,0
267,2,4,0,0,1,0,0,1
268,2,4,0,0,1,0,1,0
269,2,4,0,0,1,1,0,0
270,2,4,0,1,0,0,0,0
271,2,4,0,1,1,0,0,0
272,2,4,1,0,0,0,0,0
273,2,4,1,0,1,0,0,0
274,3,4,0,0,0,0,0,0
275,3,4,0,0,0,0,1,0
276,3,4,0,0,0,1,0,0
277,3,4,0,0,0,1,0,1
278,3,4,0,0,0,1,1,0
279,3,4,0,0,1,0,0,0
280,3,4,0,0,1,1,0,0
281,3,4,0,1,0,0,0,0
282,3,4,0,1,0,1,0,0
283,3,4,1,0,0,0,0,0
284,3,4,1,0,0,1,0,0
285,4,4,0,0,0,0,0,0
286,4,4,0,0,0,0,1,0
287,4,4,0,0,0,0,1,1
288,4,4,0,0,0,1,0,0
289,4,4,0,0,0,1,1,0
290,4,4,0,0,1,0,0,0
291,4,4,0,0,1,0,1,0
292,4,4,0,1,0,0,0,0
293,4,4,0,1,0,0,1,0
294,4,4,1,0,0,0,0,0
295,4,4,1,0,0,0,1,0
296,0,6,0,0,0,0,0,0
297,0,6,0,0,0,0,1,0
298,0,6,0,0,0,1,0,0
299,0,6,0,0,1,0,0,0
300,0,6,0,1,0,0,0,0
301,0,6,1,0,0,0,0,0
302,0,6,1,0,0,0,0,1
303,1,6,0,0,0,0,0,0
304,1,6,0,0,0,0,1,0
305,1,6,0,0,0,1,0,0
306,1,6,0,0,1,0,0,0
307,1,6,0,1,0,0,0,0
308,1,6,0,1,0,0,0,1
309,1,6,1,0,0,0,0,0
310,2,6,0,0,0,0,0,0
311,2,6,0,0,0,0,1,0
312,2,6,0,0,0,1,0,0
313,2,6,0,0,1,0,0,0
314,2,6,0,0,1,0,0,1
315,2,6,0,1,0,0,0,0
316,2,6,1,0,0,0,0,0
317,3,6,0,0,0,0,0,0
318,3,6,0,0,0,0,1,0
319,3,6,0,0,0,1,0,0
320,3,6,0,0,0,1,0,1
321,3,6,0,0,1,0,0,0
322,3,6,0,1,0,0,0,0
323,3,6,1,0,0,0,0,0
324,4,6,0,0,0,0,0,0
325,4,6,0,0,0,0,1,0
326,4,6,0,0,0,0,1,1
327,4,6,0,0,0,1,0,0
328,4,6,0,0,1,0,0,0
329,4,6,0,1,0,0,0,0
330,4,6,1,0,0,0,0,0
331,0,8,0,0,0,0,0,0
332,0,8,1,0,0,0,0,0
333,1,8,0,0,0,0,0,0
334,1,8,0,1,0,0,0,0
335,2,8,0,0,0,0,0,0
336,2,8,0,0,1,0,0,0
337,3,8,0,0,0,0,0,0
338,3,8,0,0,0,1,0,0
339,4,8,0,0,0,0,0,0
340,4,8,0,0,0,0,1,0
341,0,10,0,0,0,0,0,0
342,1,10,0,0,0,0,0,0
343,2,10,0,0,0,0,0,0
344,3,10,0,0,0,0,0,0
345,4,10,0,0,0,0,0,0
